65,AARON DANIEL JIANU,Vial de Gloria Fajardo 87 Apt. 71 ,33575,Asturias,788229125,adaniel@aol.com,1977-05-18,man2.jpg,Asistente de Protocolo,9,Jefe de Taller Automotor,9,Asistente Ejecutivo de Estudios para Graduados,5,Graduado o Graduada en Filosofia por la Universida,Universidad Politecnica de Catalunya,italiano,6,italiano,6,portugues,5,ingles,0,asp.net,.Net,Django,Flash,Sql-server,Windows,sql,Visual Basic
66,IKER GABRIEL BARAZAL,Pasaje de Patricia Carballo 91,44618,Teruel,623898892,igabriel@yahoo.com,1980-04-23,man1.jpg,Instrumentista Folklorico,10,Jefe de Proteccion Ambiental,2,Jefe de Relaciones Interinstitucionales,3,Master Universitario en politica y democracia,Universidad San Jorge,arabe,9,holandes,1,vasco,6,valenciano,3,Windows,Ruby-on-rails,Django,Sql-server,python,css,css,Linux
67,MARIA DAYANA BENTOS,Avenida Pablo Cárdenas 34,08216,Barcelona,640950832,mdayana@hotmail.com,1970-12-30,girl1.jpg,Jefe de Talleres de Obras,1,Actor,9,Psicologo Jefe,3,Master Universitario en Atencion Sociosanitaria a ,Universidad Rey Juan Carlos,arabe,0,arabe,9,catalan,5,aleman,10,Visual Basic,database,database,sql,.Net,python,html,iphone
68,LORENA ANDREA ALBENIZ,Ronda Lucía Gallardo 698 Puerta 9 ,41279,Sevilla,682832398,landrea@aol.com,1970-03-18,girl1.jpg,Asistente de Protocolo,6,Planificador de Informacion y Control Estudiantil,6,Supervisor de Proteccion y Seguridad ,8,Graduado o Graduada en Biologia Ambiental por la U,Universidad a Distancia de Madrid,italiano,1,español,8,español,10,catalan,7,Django,iphone,Windows,.Net,html,Sql-server,jquery,Objective-c
69,CRISTIAN LEANDRO GALEAN,Pasaje de Marina Cortés 49,22824,Huesca,639365995,cleandro@hotmail.com,1988-01-25,man2.jpg,Jefe de Salud Integral,7,Programador de Sistemas,9,Capellan,4,Master Universitario en Creacion Digital,Universidad Europea del Atlantico,gallego,2,ingles,0,ingles,3,ingles,6,Windows,html,mysql,Flash,python,Flash,asp.net,C++
70,TATSIANA OLID,Pasaje Angela Donoso 37 Puerta 6 ,15164,Coruna,648998626,toli@yahoo.com,1994-09-29,girl1.jpg,Asistente de Laboratorio,7,Asistente de Tesoreria,3,Promotor de Cursos,8,Programa Oficial de Doctorado en La Traduccion y l,Universidad Carlos III de Madrid,arabe,2,gallego,1,español,5,valenciano,9,php,asp.net,C,.Net,Java,Django,C++,.Net
71,CLAUDIA MANUELA BRUNNER,Pasadizo Silvia Alemany 81,28502,Madrid,768354490,cmanuela@mail.kz,1988-10-28,girl1.jpg,Jefe de Mantenimiento y Reparaciones,2,Especialista en Asuntos Literarios,4,Consultor de Informacion y Control Estudiantil,8,Programa Oficial de Doctorado en Filologia Clasica,Universidad de Vic-Universidad Central de Cataluny,español,8,portugues,3,ingles,2,portugues,7,Objective-c,Django,C++,Sql-server,Windows,mysql,iphone,jquery
72,MINE ELGEZABAL,Paseo Carlos Morales 2,12993,Castellon,685308618,melgezaba@mail.kz,1970-03-19,girl2.jpg,Asistente de Campo,5,Instructor de Desarrollo en Artes Plasticas,8,Jefe de Operaciones Bomberiles,8,Master Universitario en Gestion Empresarial: Progr,Universidad de Valladolid,ingles,3,gallego,1,gallego,3,holandes,6,C++,sql,C++,Objective-c,mysql,mysql,Flash,Java
73,JUANA MARTA EL YAZIDI,Glorieta Lourdes Plaza 33 Piso 9 ,27956,Lugo,618925661,jmarta@gmail.com,1985-11-19,girl2.jpg,Diseñador Curricular,0,Investigador Ocupacional,3,Instrumentista Academico,3,Master Universitario en Astrofisica,Universidad de Sevilla,italiano,6,catalan,9,arabe,3,frances ,7,sql,mysql,jquery,html,XML,C,Ajax,iphone
74,CLAUDIO JAVIER PEDREGAL,Urbanización de Fátima Grau 7 Piso 2 ,10181,Caceres,792109488,cjavier@mail.com,1993-06-20,man1.jpg,Supervisor de Servicios de Mantenimiento,0,Inspector de Obras,3,Asistente de Psicologo (Codigo Transitorio),5,Master Universitario en Traduccion Literaria por l,Universitat Abat Oliba CEU,holandes,5,ingles,10,portugues,10,aleman,5,jquery,Iphone-sdk,database,iphone,C++,C++,Linux,Java
75,BENITO ANDRES ALDUAN,Pasaje Joaquin Pascual 5 Piso 0 ,48582,Bizkaia,763548899,bandres@gmail.com,1980-09-18,man1.jpg,Programador de Sistemas,6,Tallador de Diamantes,1,Interprete Vocal,10,Programa Oficial de Doctorado en Arquitectura y Re,Universidad Rey Juan Carlos,catalan,5,italiano,8,español,5,italiano,3,C,C++,Ajax,python,mysql,jquery,Visual-Studio,html
76,WEI DAMAS,Pasadizo de Mar Solé 338,15807,Coruna,623070476,wdama@hotmail.com,1992-05-14,girl1.jpg,Curador,2,Taxidermista,9,Tecnico Electromecanico de Equipos Odontologicos,5,Programa Oficial de Doctorado en Fisica e Ingenier,Universidad de Alcala,catalan,10,valenciano,9,arabe,6,holandes,9,sql,XML,Ajax,Windows,Iphone-sdk,Flash,Linux,asp.net
77,ALBA LUNA MOSTAZA,Plaza de Jose Angel Llano 48 Piso 8 ,11129,Cadiz,761817597,aluna@mail.com,1974-02-18,girl2.jpg,Facilitador de Desarrollo en Artes Escenicas,2,Contador Jefe,8,Jefe de Relaciones Publicas,4,Master Universitario en Psicoanalisis y Filosofia ,Universitat de València (Estudi General),valenciano,5,catalan,6,arabe,9,italiano,10,Android,XML,Sql-server,python,XML,database,iphone,C++
78,SEGUNDO TOMAS CABILDO,Cañada Hugo Company 18,46198,Valencia,772387690,stomas@mail.kz,1991-09-23,man1.jpg,Jefe de Analisis y Procesamiento de Compras,8,Director de Orquesta,0,Director de Coral,2,Master Universitario en Alta Especializacion en Pl,Universidad Antonio de Nebrija,valenciano,4,valenciano,0,frances ,0,holandes,0,Android,html,Visual Basic,.Net,mysql,html,Sql-server,Iphone-sdk
79,CAMINO ORTIGOSA,Avenida de Rocio Quintana 49,18391,Granada,603575641,cortigos@gmail.com,1988-01-10,girl2.jpg,Tecnico de Geologia y Minas,6,Jefe de Proteccion y Seguridad,4,Auxiliar de Biblioteca,10,Master Universitario en Arqueologia y Ciencias de ,Varias Universidades,italiano,7,vasco,0,frances ,7,catalan,2,Visual-Studio,Sql-server,Visual Basic,html,php,.Net,sql,Sql-server
80,DARIO FABIAN SCHILLING,Acceso Mariano Pineda 63,17512,Girona,755266706,dfabian@gmail.com,1989-03-11,man2.jpg,Especialista en Asistencia Tecnica Institucional,6,Asistente de Seguro de Transporte Automotor,6,Tecnico de Grabacion de Radiodifusora ,10,Graduado o Graduada en Comunicacion y Relaciones P,Universidad Europea de Canarias,holandes,6,valenciano,9,valenciano,10,valenciano,10,Visual-Studio,Django,Android,iphone,jquery,sql,iphone,iphone
81,GEMA YOLANDA TOSSO,C. Ivan Alvarado 9 Piso 9 ,50154,Zaragoza,653545743,gyolanda@mail.com,1982-09-18,girl2.jpg,Abogado Especialista Sectorial,2,Supervisor del Programa Asistencia Medica Estudian,6,Especialista en Mtto. de Equipos de Computacion,5,Doctor in Iure Canonico Orientali,Universidad Jaume I de Castellon,italiano,8,español,2,vasco,2,aleman,8,mysql,Iphone-sdk,Visual Basic,sql,Django,XML,jquery,iphone
82,ANTONIO MARINO ELETA,Avenida Yolanda Zapata 31 Puerta 2 ,23842,Jaen,608260577,amarino@hotmail.com,1987-12-15,man1.jpg,Jefe de Informacion y Control Estudiantil,3,Interprete Vocal,1,Jefe de Fotografia,10,Master Universitario en Avances en Radiologia Diag,Universidad Catolica San Antonio,catalan,5,arabe,1,ingles,2,italiano,7,Ruby-on-rails,Java,XML,Django,Ajax,html,html,Iphone-sdk
83,KEPA MONTEAGUDO,Paseo Fernando Campos 389 Puerta 1 ,51176,Ceuta,622217937,kmonteagud@gmail.com,1974-12-18,man1.jpg,Ingeniero Forestal,8,Enfermera (o),7,Coordinador de Produccion de Radiodifusora ,4,Programa Oficial de Doctorado en Nuevas Aproximaci,Universitat de les Illes Balears,aleman,1,portugues,8,aleman,10,frances ,0,sql,Visual Basic,C,Sql-server,database,asp.net,Android,Ajax
84,GEORGIY MATAMALAS,Avenida Paula Bernat 9 Puerta 0 ,11448,Cadiz,747479524,gmatamala@hotmail.com,1973-07-08,man1.jpg,Revisor de Contraloria,9,Tecnico en Telematica,0,Jefe de Produccion de Audiovisuales,3,Master Universitario en Computacion Verde / Green ,Universidad Politecnica de Madrid,español,7,gallego,9,aleman,9,vasco,6,sql,C,Java,Ajax,Sql-server,Visual Basic,database,.Net
85,ANDRES ISIDRO HAMADA,Alameda Miguel Ángel Nogués 5 Piso 7 ,01181,Alava,621645583,aisidro@hotmail.com,1985-04-05,man2.jpg,Tecnico Radiologo,10,Musicalizador,3,Jefe Sectorial de Presupuesto,9,Master Universitario en Cambio Ambiental: Analisis,Universidad Alfonso X El Sabio,valenciano,7,ingles,1,portugues,0,español,9,python,Windows,javascript,jquery,Ruby-on-rails,Django,Windows,Java
86,ARRIETA ALBIN,Pasadizo Tomás Herrera 678 Piso 0 ,18274,Granada,654904567,aalbi@mail.kz,1972-07-20,girl2.jpg,Asistente Financiero,1,Asistente de Recursos Humanos,1,Administrador Jefe,7,Master Universitario en Neurociencia Cognitiva del,Universidad Jaume I de Castellon,aleman,6,catalan,1,valenciano,9,gallego,0,C,iphone,Linux,sql,python,iphone,XML,Ajax
87,ALICIA MONICA RAYAS,Glorieta Mar Galindo 20,42442,Soria,715851968,amonica@hotmail.com,1972-03-11,girl2.jpg,Coordinador de Preescolar,6,Jefe de Taller Automotor,7,Jefe de Proteccion Ambiental,8,Doctor en Programa Oficial de Posgrado en Enfermer,Universidad Internacional de Andalucia,aleman,3,italiano,5,aleman,5,holandes,10,python,Ruby-on-rails,Linux,Flash,Ruby-on-rails,python,Flash,C++
88,MARIO GALLEGO,Pasadizo Rosa Fajardo 521 Apt. 05 ,18189,Granada,766517637,mgalleg@aol.com,1972-12-19,man2.jpg,Analista de Informacion y Control Estudiantil,7,Cartografo,7,Comprador,7,Master Universitario en Computacion Avanzada para ,Universidad de Cordoba,valenciano,5,español,0,vasco,4,valenciano,4,mysql,XML,Linux,python,Iphone-sdk,Java,Sql-server,javascript
89,ROSA LEONOR SALVIA,Acceso Victor Manuel Poza 55 Puerta 5 ,16743,Cuenca,665997185,rleonor@mail.com,1993-11-22,girl1.jpg,Jefe de Analisis y Control Financiero,0,Analista Financiero,10,Diagramador,1,Doctor en Programa Oficial de Posgrado en document,Universidad de Huelva,español,4,portugues,5,español,8,italiano,6,.Net,Visual-Studio,database,php,javascript,.Net,Linux,asp.net
90,MIGUEL PASCUAL MARDARAS,Paseo de Francisco Javier Ros 806,11352,Cadiz,717106814,mpascual@yahoo.com,1970-10-29,man1.jpg,Concertino,4,Asistente de Histologia,5,Auxiliar de Servicios para el Arte,5,Master Universitario en Realizacion y Produccion e,Universidad de Burgos,valenciano,9,aleman,2,gallego,7,ingles,4,javascript,jquery,Windows,Ruby-on-rails,css,Objective-c,Flash,XML
91,HAKIMA VARA,Pasadizo Albert Girón 765,04526,Almeria,635529948,hvar@mail.kz,1985-05-29,girl2.jpg,Asistente de Seguros,8,Jefe de Salud Integral,10,Especialista en Informacion,2,Master Universitario en Informatica con Intensific,Universidad Europea de Canarias,holandes,3,gallego,8,gallego,9,vasco,9,php,Objective-c,XML,css,Visual Basic,Java,css,jquery
92,GLADYS MAGDALENA STOIA,Cañada Rodrigo Figueroa 43 Piso 2 ,39666,Cantabria,677828661,gmagdalena@mail.kz,1970-05-15,girl2.jpg,Medico Veterinario,0,Coordinador de Produccion de Radiodifusora ,5,Ingeniero de Proyectos,10,Master Universitario en Derecho Matrimonial y Proc,Universidad Rovira i Virgili,valenciano,0,aleman,8,catalan,3,ingles,2,Sql-server,Ajax,Java,sql,C++,Flash,Django,php
93,UBALDA LISTA,Calle de Jose Miguel Barrios 66 Puerta 3 ,22737,Huesca,692637302,ulist@mail.kz,1986-05-05,girl1.jpg,Promotor de Cursos,9,Administrador,7,Coordinador Sectorial de Cultura,4,Master Universitario Europeo Erasmus Mundus en Vis,Universidad de Navarra,valenciano,1,portugues,7,portugues,2,arabe,0,iphone,php,iphone,C++,python,python,C,Iphone-sdk
94,MARINA PAULA LANDROVE,Plaza de Juan Antonio Barranco 44 Puerta 3 ,50749,Zaragoza,697452108,mpaula@mail.com,1986-08-08,girl2.jpg,Dietista,9,Instructor de Desarrollo en Artes Escenicas,8,Higienista Dental,4,Programa Oficial de Doctorado en Estadistica e Inv,Universidad de Cadiz,aleman,7,portugues,2,ingles,3,portugues,10,asp.net,Ajax,Visual-Studio,python,Objective-c,Java,Ajax,Linux
95,NICOLAS ROBERTO BER,Callejón Juan Manuel Morán 27,47161,Valladolid,665583618,nroberto@mail.kz,1976-07-03,man1.jpg,Coordinador del Programa de Asistencia Medica Estu,0,Asistente de farmacia,6,Operador de Computacion,1,Programa de Doctorado en Tecnologias de la Informa,Universidad Camilo Jose Cela,italiano,0,gallego,4,gallego,0,gallego,7,Flash,Django,asp.net,html,Sql-server,Django,C++,python
96,LARA CARMEN UGARRIZA,Ronda de Miriam Vizcaíno 37 Puerta 7 ,40177,Segovia,742039829,lcarmen@gmail.com,1984-12-17,girl1.jpg,Jefe de Inventarios,4,Coordinador Academico,3,Jefe de Servicios Generales,0,Master Universitario en Odontologia Restauradora E,Universitat de València (Estudi General),holandes,5,holandes,6,vasco,0,frances ,6,Iphone-sdk,css,Iphone-sdk,Ajax,Ajax,javascript,html,Ruby-on-rails
97,ALEX RUBEN MULLO,Urbanización Victor Manuel Luque 534 Puerta 6 ,42918,Soria,783363829,aruben@gmail.com,1981-12-27,man1.jpg,Enfermera (o) Jefe,4,Facilitador de Desarrollo de Recursos Humanos,3,Jefe de Seguridad Industrial e Higiene Ocupacional,3,Master Universitario en Musica Española e Hispano,Universidad Catolica de Valencia San Vicente Marti,catalan,5,italiano,4,vasco,1,catalan,10,mysql,XML,C,Linux,php,Linux,database,css
98,CLAYTON PERALBA,Pasaje Javier Valdés 41 Piso 6 ,25860,Lleida,605219388,cperalb@mail.com,1970-05-20,man1.jpg,Especialista en Informacion,6,Analista Central de Presupuesto,8,Revisor de Contraloria,0,Programa Oficial de Doctorado en Estudios sobre Fi,Universidad Catolica de Valencia San Vicente Marti,holandes,8,italiano,8,aleman,7,holandes,3,Objective-c,Visual Basic,iphone,Linux,C++,Iphone-sdk,database,jquery
99,CHRISTIAN GIOVANNY CARIÑANOS,Cañada Yolanda Cuervo 96,25337,Lleida,604520673,cgiovanny@hotmail.com,1990-06-25,man2.jpg,Ingeniero Forestal,4,Trabajador Social,0,Asistente de Topografia,1,Programa Oficial de Doctorado en Ingenieria Energe,Universidad Rey Juan Carlos,holandes,5,español,2,vasco,9,portugues,4,.Net,asp.net,iphone,Sql-server,C++,asp.net,php,mysql
100,NICOLAS GABRIEL COSGAYA,Rambla Alfonso Martorell 753 Apt. 00 ,36542,Pontevedra,709315776,ngabriel@mail.kz,1993-11-25,man1.jpg,Economo,0,Coordinador del Programa de Asistencia Medica Estu,9,Coordinador de Desarrollo de Servicios Estudiantil,6,Master Universitario en Economia Aplicada por la U,Universidad de Malaga,ingles,0,gallego,1,español,3,ingles,1,jquery,database,Visual-Studio,Objective-c,database,html,.Net,Ajax
101,MANE SACA,Camino Rocio Galvez 676 Piso 2 ,02407,Albacete,789369366,msac@mail.com,1972-07-16,girl1.jpg,Asistente de Publicaciones,5,Supervisor de Servicios de Mantenimiento,8,Farmaceutico,7,Master Universitario en Actividad Fisica y Salud,Universidad de Huelva,aleman,10,catalan,0,portugues,2,portugues,3,Visual Basic,Iphone-sdk,XML,jquery,Ruby-on-rails,database,Visual Basic,Objective-c
102,PERLA MASSIEL SUMOY,Alameda Ricardo Abella 54 Piso 0 ,30835,Murcia,782997431,pmassiel@aol.com,1986-10-31,girl1.jpg,Auxiliar de Servicios para el Arte,6,Jefe de Fotografia,7,Jefe de Contabilidad,9,Programa de Doctorado en Informacion y Comunicacio,Universidad de Murcia,italiano,0,arabe,5,ingles,5,valenciano,10,javascript,XML,Ruby-on-rails,python,.Net,C++,Visual Basic,php
103,MARIA ISIDORA OLIVE,Cañada de Roberto Olivé 147 Puerta 7 ,52972,Melilla,651794913,misidora@gmail.com,1979-09-18,girl1.jpg,Higienista Dental,0,Locutor,0,Bombero,5,Doctor en Programa Oficial de Posgrado en Arte: Pr,Universidad Jaume I de Castellon,vasco,8,vasco,5,gallego,3,arabe,5,python,Linux,Ajax,php,python,css,mysql,iphone
104,ENOC TRISTAN,Urbanización de Andrés Ayllón 708,18973,Granada,685414409,etrista@yahoo.com,1978-03-30,man1.jpg,Coordinador de Desarrollo de Servicios Estudiantil,10,Medico Especialista,2,Inspector de Proteccion Ambiental,10,Programa de Doctorado Erasmus Mundus en Simulacion,Universidad de La Rioja,español,1,italiano,8,ingles,5,vasco,2,mysql,database,html,Android,Linux,Sql-server,Sql-server,Objective-c
105,TATIANA MARIA ARGUDO,Paseo de Julio Arce 42,20205,Gipuzkoa,769771984,tmaria@hotmail.com,1994-06-19,girl2.jpg,Revisor de Contraloria,5,Contador,8,Analista de Higiene y Seguridad Industrial,2,Programa Oficial de Doctorado en Tecnicas Experime,Universidad Autonoma de Madrid,vasco,1,valenciano,2,arabe,7,italiano,4,javascript,Iphone-sdk,Flash,XML,css,php,Windows,php
106,NICOLE MARIE GARCIANDIA,Paseo de Miriam Gras 6,38902,Tenerife,761041660,nmarie@gmail.com,1978-04-04,girl2.jpg,Trabajador Social Jefe,1,Facilitador de Desarrollo en Artes Escenicas,7,Asistente de Laboratorio de Idiomas,10,Master Universitario en Investigacion e Innovacion,Universidad de Vic-Universidad Central de Cataluny,ingles,6,valenciano,4,gallego,4,arabe,9,Android,XML,XML,C++,Java,html,C,C++
107,IOZSEF ISPIERTO,C. Milagros Martí 49,29507,Malaga,667187269,iispiert@yahoo.com,1981-10-22,man1.jpg,Promotor de Relaciones Publicas e Interinstitucion,8,Jefe de Mantenimiento y Reparaciones,5,Analista de Informacion y Control Estudiantil Jefe,1,Master Universitario en Creacion y Gestion de Cont,Universidad Internacional Menendez Pelayo,portugues,5,catalan,4,catalan,5,vasco,2,C++,XML,Ruby-on-rails,Visual-Studio,C,.Net,C,XML
108,LINAS PUIGSERVER,Cuesta Rosario Escobar 75 Piso 3 ,45571,Toledo,629506449,lpuigserve@mail.com,1988-08-12,man1.jpg,Analista de Recursos Humanos,1,Microfilmador,7,Jefe de Organizacion y Sistemas ,9,Master Universitario en Ingenieria Marina por la U,Universidad Ramon Llull,arabe,5,frances ,2,arabe,2,frances ,4,python,css,python,mysql,Android,.Net,html,html
109,RAQUEL PATRICIA AKDI,Cañada de Lourdes Duque 6 Puerta 5 ,12570,Castellon,790769735,rpatricia@mail.kz,1978-07-25,girl1.jpg,Coordinador de Publicaciones,10,Coordinador General de Deporte,0,Asistente de Mantenimiento de Equipos y Redes de I,4,Graduado o Graduada en Ciencias Economicas,Universitat de les Illes Balears,catalan,1,aleman,8,valenciano,7,aleman,2,python,css,Flash,C,C,Flash,css,XML
110,LUBOS CABOS,Ronda de Alejandra Garmendia 155,29458,Malaga,656826185,lcabo@mail.kz,1991-08-26,man2.jpg,Programador de Sistemas,6,Facilitador de Desarrollo en Artes Escenicas,2,Secretaria (o) Ejecutiva (o),9,Master Universitario en Comunicacion y Periodismo,Universidad Publica de Navarra,catalan,9,vasco,6,portugues,9,frances ,0,XML,Flash,python,Ruby-on-rails,Linux,sql,.Net,css
111,LEONARDO ARTURO PUGH,Acceso de Magdalena Estévez 8,32212,Ourense,732381764,larturo@mail.com,1982-03-23,man1.jpg,Jefe de Proteccion y Seguridad,4,Instrumentista Folklorico,2,Tecnico en Telematica,4,Master Universitario en Estrategias y Tecnologias ,Universidad Internacional Menendez Pelayo,ingles,2,holandes,1,ingles,3,italiano,10,Visual Basic,html,Java,html,Android,XML,sql,iphone
112,AURELIO RICO,Pasaje Marina Marin 50,20126,Gipuzkoa,609160530,aric@mail.com,1971-04-15,man1.jpg,Fotografo,8,Asistente de Laboratorio Clinico,10,Jefe de Emision de Pagos,10,Doctor en Programa Oficial de Posgrado en Alta Esp,Universidad de Sevilla,holandes,3,holandes,5,español,3,portugues,10,css,Ajax,javascript,Linux,Django,Django,javascript,Ruby-on-rails
113,JOSEP MANEL CABANES,Calle de Aurora Castro 5,13208,Ciudad Real,749655813,jmanel@aol.com,1989-04-08,man1.jpg,Analista Financiero,7,Almacenista Jefe,3,Asistente de Laboratorio Clinico,3,Master Universitario en Internacionalizacion de Em,Universidad a Distancia de Madrid,catalan,5,vasco,4,vasco,2,frances ,1,database,php,css,Android,Visual Basic,javascript,Visual Basic,Ruby-on-rails
114,ACOYDAN JAMAI,Via de Enrique Ríos 229 Puerta 3 ,06588,Badajoz,799518045,ajama@yahoo.com,1988-05-31,man1.jpg,Jefe de Analisis y Procesamiento de Compras,7,Jefe de Taller Metalmecanico,0,Investigador Ocupacional,10,Master Universitario en Estudios de la Union Europ,Universidad Europea Miguel de Cervantes,español,0,holandes,6,ingles,5,holandes,9,iphone,Windows,php,Android,Sql-server,Visual Basic,Objective-c,Visual Basic
115,MOUMEN CIURARIU,Rambla de Fernando Fabregat 34,36150,Pontevedra,767096895,mciurari@mail.kz,1993-11-07,man2.jpg,Jefe de Fotografia,9,Supervisor de Carpinteria (Codigo Transitorio),8,Asistente Ejecutivo de Egreamigos,3,Master Universitario en Innovacion Tecnologica en ,Universidad de Oviedo,frances ,4,italiano,2,valenciano,5,holandes,0,html,.Net,Java,.Net,iphone,Android,Visual-Studio,html
116,FERRIOL CIVES,Pasadizo Miguel Tomas 962,46495,Valencia,656610264,fcive@yahoo.com,1991-05-28,man2.jpg,Asistente de Especialista en Informacion,2,Odontologo,8,Supervisor de Carpinteria (Codigo Transitorio),0,Graduado o Graduada en Ingenieria Informatica de G,Universidad Europea de Madrid,aleman,0,holandes,7,frances ,1,arabe,4,Django,Visual Basic,Visual-Studio,jquery,Objective-c,Flash,sql,php
117,CARMEN CRUZ SAU,Pasaje de David Mate 9,44472,Teruel,608278981,ccruz@gmail.com,1973-04-08,girl2.jpg,Tecnico Acuicultor,0,Asistente de Mantenimiento de Equipos y Redes de I,8,Caligrafo,9,Programa de Doctorado en Integracion Economica por,Universidad Europea del Atlantico,gallego,10,arabe,10,catalan,4,español,5,Linux,Django,Java,Linux,Linux,python,Django,Visual-Studio
118,ANATALIA MASVIDAL,Glorieta de David Carbajo 55,44329,Teruel,719604324,amasvida@gmail.com,1996-02-26,girl2.jpg,Asistente de Protocolo,9,Capitan de Buque,3,Jefe de Control Previo y/o Posterior,5,Doctor en Programa Oficial de Posgrado en Automati,Universidad de Castilla-La Mancha,italiano,0,arabe,4,portugues,0,catalan,0,javascript,mysql,XML,XML,sql,Ruby-on-rails,Iphone-sdk,XML
119,PANCRACIA ERIKSEN,Camino Miriam Velasco 850,02985,Albacete,649813972,perikse@mail.com,1972-10-04,girl2.jpg,Promotor de Cursos,8,Supervisor de Servicios Generales,8,Maquetista,3,Graduado o Graduada en Estadistica y Empresa,Universidad de Cadiz,catalan,2,gallego,5,frances ,8,portugues,8,Visual-Studio,Django,php,XML,Linux,Ruby-on-rails,C++,Windows
120,YSOLINA GUADALIX,Plaza de Aitor Bernal 17,12730,Castellon,748643743,yguadali@hotmail.com,1984-12-30,girl2.jpg,Asistente de Topografia,8,Supervisor de Operaciones de Radiodifusora ,10,Auxiliar de Registro y Estadisticas de Servicios A,2,Master Universitario en Fisica Nuclear y de Partic,Universidad de Alcala,aleman,7,español,8,frances ,4,español,10,database,Sql-server,database,jquery,Objective-c,C,C++,Java
121,CRISTIAN RICARDO ALPAÑEZ,Avenida Soledad Castro 4,24900,Leon,601794720,cricardo@yahoo.com,1994-02-22,man2.jpg,Enfermera (o),10,Arquitecto,1,Medico Veterinario,6,Master Universitario en Produccion y Comunicacion ,Universidad Loyola Andalucia,vasco,7,español,6,portugues,7,valenciano,2,css,Iphone-sdk,iphone,C++,Visual-Studio,Android,Iphone-sdk,php
122,SANDRINA IGNAT,Paseo Rosa Pujadas 161 Puerta 6 ,26856,La Rioja,604388051,signa@gmail.com,1987-09-23,girl2.jpg,Enfermera (o) Jefe,4,Asistente de Laboratorio de Idiomas,2,Promotor Social,3,Programa Oficial de Doctorado en Ciencia Politica,Universidad de Leon,ingles,7,portugues,0,gallego,5,portugues,5,C++,Ruby-on-rails,Django,Ajax,Linux,Django,asp.net,Visual-Studio
123,MOUHAMADOU BAMBA LOPEZ PINTOR,Rambla de Rafael Dávila 61,18704,Granada,704494658,mbamba@aol.com,1995-10-03,man1.jpg,Auxiliar de Archivo,7,Supervisor de Registro y Apoyo Asistencial,9,Enfermera (o),9,Programa de Doctorado en Telecomunicacion por la U,Universidad Autonoma de Madrid,gallego,4,italiano,10,aleman,8,aleman,2,asp.net,php,Android,Java,Flash,Linux,C++,XML
124,DIANA ANGELA BULLOCK,Ronda de Marina Baró 1,29200,Malaga,691094429,dangela@mail.kz,1984-02-19,girl1.jpg,Asistente de Laboratorio de Idiomas,0,Periodista,9,Tecnico Electromecanico,1,Master Universitario en Neurociencia Cognitiva y d,Universidad Complutense de Madrid,vasco,8,aleman,4,italiano,7,catalan,1,.Net,jquery,mysql,Ajax,css,javascript,css,Sql-server
125,ABISAI PALUMBO,Glorieta de Marta Losada 63 Apt. 18 ,03330,Alicante,687664347,apalumb@gmail.com,1977-02-05,man1.jpg,Asistente de Preescolar,3,Psicologo Jefe,6,Docente de Artes Auditivas,0,Master Universitario en Comunicacion Audiovisual p,Universidad Rey Juan Carlos,vasco,9,aleman,9,aleman,5,valenciano,4,asp.net,javascript,python,Ruby-on-rails,C,Objective-c,asp.net,C++
126,DENNIS FERNANDO NIXON,Cuesta Pilar Marquez 74 Apt. 65 ,20214,Gipuzkoa,703137858,dfernando@gmail.com,1988-03-10,man1.jpg,Asistente de Publicaciones,1,Coordinador General de Deporte,2,Asistente de Organizacion Cultural,7,Graduado o Graduada en Comunicacion,Universidad Autonoma de Barcelona,catalan,1,arabe,4,español,7,italiano,4,database,Java,css,Django,Android,database,sql,Iphone-sdk
127,TAIEB OGALLA,Pasaje Raquel Carpio 12,34288,Palencia,790886702,togall@gmail.com,1997-10-10,man1.jpg,Asistente de Publicidad y Mercadeo,1,Especialista Organizacional,3,Tecnico Quimico,3,Programa Oficial de Doctorado en Estudios sobre Hi,Universidad de Alicante,catalan,1,español,3,frances ,5,vasco,8,Flash,database,css,Ruby-on-rails,sql,Flash,Windows,Flash
128,LIBIA MARIA MOTOSO,Acceso de Margarita Santamaria 89 Puerta 9 ,08378,Barcelona,628840711,lmaria@hotmail.com,1995-11-10,girl2.jpg,Taxidermista,3,Asistente Agropecuario,1,Jefe de Taller Metalmecanico,9,Programa de Doctorado en Tecnologias Industriales ,Mondragon Unibertsitatea,aleman,9,catalan,6,gallego,7,arabe,10,.Net,css,C,python,Visual Basic,XML,Linux,Flash
129,MARIA ANGEL DAZA,Urbanización Ruben Sanmiguel 4,08558,Barcelona,736031965,mangel@mail.com,1980-09-15,girl2.jpg,Asistente de Campo,2,Jefe de Relaciones Publicas,6,Arquitecto,0,Master Universitario en Educacion Interdisciplinar,Universidad Francisco de Vitoria,catalan,2,portugues,9,italiano,5,catalan,7,javascript,XML,asp.net,Visual Basic,Linux,database,Iphone-sdk,Django
