65,NANCY STELLA ANGELATS,Cuesta Luís Pardo 34 Piso 6 ,22813,Huesca,731851028,nstella@hotmail.com,1970-11-16,girl2.jpg,Facilitador de Desarrollo de Recursos Humanos,2,Taxidermista,0,Asistente de Contabilidad,6,Diplomado en Maquinas Navales,Universidad Catolica Santa Teresa de Jesus de avil,español,8,holandes,8,español,9,valenciano,4,Visual-Studio,.Net,C++,C++,Android,XML,Iphone-sdk,php
66,PILAR RAQUEL MARTINI,Cañada de Juan José Leal 84,20772,Gipuzkoa,642101112,praquel@aol.com,1995-08-13,girl2.jpg,Jefe de Talleres de Obras,0,Soplador de Vidrio Jefe,8,Asistente de Investigacion en Ciencias Sociales,3,Master Universitario en Estudios Avanzados en Filo,Universidad Internacional de Andalucia,italiano,6,vasco,10,italiano,0,portugues,7,Sql-server,Windows,Visual-Studio,Android,Visual-Studio,Linux,Objective-c,python
67,ABEL JUAN SEDDIKI,Acceso Purificación Toro 54 Puerta 4 ,49997,Zamora,624995171,ajuan@mail.kz,1977-07-30,man2.jpg,Inspector de Control de Perdidas,8,Jefe Sectorial de Presupuesto,6,Programador de Sistemas,9,Master Universitario en Neuropsicologia Clinica po,Universidad Internacional de Andalucia,arabe,1,vasco,4,italiano,7,holandes,8,php,C++,C,html,Ajax,html,XML,.Net
68,WEILING SANCHEZ MATEOS,Plaza de Raul Cuadrado 49,13334,Ciudad Real,606727047,wsanchez@aol.com,1997-10-06,girl1.jpg,Telefonista,4,Economo,9,Secretaria (o) Ejecutiva (o),1,Master Universitario en Lingüistica Aplicada al I,Universidad de Deusto,vasco,1,aleman,1,italiano,2,valenciano,4,css,Objective-c,Linux,javascript,php,javascript,Windows,Objective-c
69,CARLOS JONAY CALDERON DE LA BARCA,Avenida de Andrea Benítez 24 Apt. 90 ,47398,Valladolid,792122702,cjonay@yahoo.com,1981-01-30,man2.jpg,Contador Jefe,7,Locutor,1,Auxiliar de Registro y Estadisticas de Servicios A,9,Master Universitario en Biodiversidad Marina y Con,Universidad de Vigo,valenciano,0,aleman,2,vasco,2,catalan,4,css,C++,iphone,sql,python,Flash,Flash,python
70,LIFENG MESTANZA,Plaza Miguel Castejón 60 Piso 4 ,18347,Granada,633228247,lmestanz@aol.com,1983-03-05,man1.jpg,Jefe de Relaciones Interinstitucionales,1,Asistente de Publicidad y Mercadeo,7,Coordinador Sectorial de Cultura,1,Doctor en Historia en Programa Oficial de Posgrado,Mondragon Unibertsitatea,italiano,0,italiano,3,italiano,6,portugues,6,css,Ajax,Java,Iphone-sdk,python,Flash,.Net,javascript
71,CESAR IGNACIO DE FREITAS,Avenida de Ana Bru 55,19641,Guadalajara,740604402,cignacio@mail.kz,1970-01-27,man1.jpg,Jefe de Inventarios,9,Analista de Asuntos Audiovisuales,9,Soplador de Vidrio Jefe,10,Master Universitario en Comunicacion Especializada,Universidad de Zaragoza,vasco,10,italiano,9,ingles,7,español,10,Linux,XML,Linux,python,Sql-server,C++,Iphone-sdk,javascript
72,LINA ISABEL EL GOUMRI,Urbanización de Cristian Roldán 94,10629,Caceres,736026056,lisabel@hotmail.com,1980-10-13,girl1.jpg,Jefe de Talleres de Obras,9,Analista Financiero,0,Jefe de Planes Operativos y Estrategicos,9,Master Universitario en tecnologia de la informaci,Universidad de Almeria,aleman,9,vasco,10,ingles,1,ingles,3,python,Ajax,iphone,Sql-server,jquery,iphone,Iphone-sdk,database
73,CELMIRA CASTELEIRO,Callejón de Marcos Cabrera 843 Piso 7 ,23430,Jaen,627718498,ccasteleir@gmail.com,1990-05-24,girl1.jpg,Supervisor de Servicios Generales,5,Camarografo,3,Supervisor de Laboratorio,3,Master Universitario en Osteopatia y terapia manua,Universidad Europea Miguel de Cervantes,aleman,10,gallego,4,frances ,7,vasco,5,Visual Basic,Linux,python,javascript,C,C++,html,Windows
74,ADRIANA JUDITH ANTXIA,Via Lourdes Quero 7 Puerta 6 ,49168,Zamora,621510537,ajudith@hotmail.com,1973-02-24,girl1.jpg,Jefe de Operaciones Bomberiles,4,Jefe de Contabilidad,7,Enfermera (o) Jefe,1,Master Universitario en Diseño de Producto por la,Universidad Catolica Santa Teresa de Jesus de avil,gallego,9,italiano,5,italiano,9,frances ,3,Django,javascript,Linux,database,python,javascript,asp.net,php
75,DIEGO ANDRE VELICIAS,Rambla de Francisca Juárez 5 Apt. 20 ,52261,Melilla,746329014,dandre@aol.com,1996-03-17,man1.jpg,Jefe de Fotografia,6,Inspector de Seguridad Industrial e Higiene Ocupac,8,Interprete Vocal,7,Master Universitario en Consultoria y Asesoria Fin,Universidad de Alicante,valenciano,7,aleman,3,valenciano,5,vasco,5,Windows,XML,mysql,html,C,javascript,database,css
76,MARIA VITORIA CLAUSELL,Camino de Remedios Pinto 727,52892,Melilla,674144424,mvitoria@hotmail.com,1994-01-09,girl1.jpg,Psicologo Jefe,4,Auxiliar de Servicios para el Arte,1,Dietista,9,Programa de Doctorado en Energia Electrica por la ,Universidad Cardenal Herrera-CEU,italiano,3,gallego,2,español,9,catalan,9,Sql-server,html,asp.net,database,Ajax,XML,C,javascript
77,VICTORIA ROSA COIRADAS,C. de Sebastian Espada 72,34506,Palencia,622555335,vrosa@mail.com,1981-07-26,girl2.jpg,Analista de Presupuesto,5,Asistente de Presupuesto,10,Supervisor de Operaciones de Radiodifusora ,7,Master Universitario en Sistema de Justicia Penal ,Universidad Miguel Hernandez de Elche,arabe,4,holandes,7,holandes,2,ingles,3,Ruby-on-rails,Sql-server,Sql-server,sql,Objective-c,Iphone-sdk,Ruby-on-rails,Windows
78,POP EL BOUZIDI,Urbanización de Juan José Pagès 679 Apt. 15 ,42994,Soria,613345990,pel@hotmail.com,1981-12-11,man2.jpg,Asistente de Camara,10,Especialista de Sistemas de Informatica,10,Instructor de Desarrollo en Artes Escenicas,2,Programa de Doctorado en Ciencias Juridicas y Empr,Universidad Fernando Pessoa-Canarias (UFP-C),gallego,0,gallego,7,portugues,10,vasco,1,javascript,javascript,Iphone-sdk,database,asp.net,asp.net,jquery,Iphone-sdk
79,IZABEL TRULLEN,Vial de Gabriel Fuertes 35,48183,Bizkaia,660843795,itrulle@yahoo.com,1975-05-18,girl1.jpg,Asistente de Recursos Humanos,7,Coordinador de Centro de Estudios en Artes,7,Topografo ,0,Master Universitario en Comunicacion Social por la,Universitat Abat Oliba CEU,vasco,7,vasco,9,aleman,3,español,1,jquery,html,Iphone-sdk,Ajax,Objective-c,Windows,iphone,python
80,GONZALO NIETO,Vial de Hugo Verdú 388,33428,Asturias,694156720,gniet@hotmail.com,1983-09-05,man1.jpg,Coordinador Sectorial de Cultura,7,Asistente de Mantenimiento de Equipos y Redes de I,0,Serigrafista Principal,7,Doctor en Programa Oficial de Posgrado en Nanocien,Universidad de Leon,catalan,3,vasco,5,gallego,7,gallego,1,html,database,jquery,Windows,Iphone-sdk,XML,Linux,Objective-c
81,ALEJANDRO SEBASTIAN REINALDO,Callejón de Ruben Castilla 347 Puerta 0 ,28550,Madrid,766499781,asebastian@aol.com,1981-01-06,man1.jpg,Secretaria (o) Bilingüe,3,Asistente de Anatomia y Patologia,5,Coordinador de Preescolar,3,Master Universitario en Radio por la Universidad S,Universidad Politecnica de Cartagena,catalan,10,valenciano,4,aleman,10,italiano,9,python,Ajax,XML,.Net,XML,javascript,iphone,database
82,AMPARO ANGELES DE LA CAMARA,Urbanización de Elena Roca 730 Piso 1 ,06253,Badajoz,759446077,aangeles@hotmail.com,1986-03-31,girl2.jpg,Fotolitografo,10,Supervisor de Pintores (Codigo Transitorio),1,Docente de Preescolar,6,Programa de Doctorado en Ciencia Cognitiva y Lengu,Universidad Pompeu Fabra,valenciano,6,catalan,10,arabe,3,catalan,2,Ajax,Flash,Visual Basic,Sql-server,Django,Windows,python,Objective-c
83,DANIL BORREGA,Pasaje de Santiago Sanmartín 652 Piso 7 ,37944,Salamanca,745097010,dborreg@yahoo.com,1976-02-23,man2.jpg,Asistente de Publicaciones,1,Tecnico en Telematica,0,Jefe de Talleres de Obras,0,Master Universitario en Educacion Fisica y Psicomo,Universidad Europea de Canarias,italiano,7,italiano,3,gallego,6,vasco,5,.Net,python,Visual-Studio,Windows,Linux,mysql,Ajax,mysql
84,VALENTINA PILAR MONFILLO,Ronda Joaquin Echevarría 134,30259,Murcia,711081074,vpilar@aol.com,1997-03-23,girl1.jpg,Jefe de Relaciones Publicas,3,Editor de Asuntos Audiovisuales,10,Archivista Jefe,5,Graduado o Graduada en Lenguas Modernas por la Uni,Universidad Politecnica de Cartagena,aleman,0,arabe,5,gallego,6,vasco,7,Sql-server,Visual Basic,css,Ajax,jquery,javascript,asp.net,XML
85,RAINER LARRINAGA,Cañada de Gabriel Domínguez 27 Piso 3 ,02614,Albacete,686380223,rlarrinag@mail.kz,1979-11-17,man1.jpg,Promotor de Relaciones Publicas e Interinstitucion,5,Sub-director Educativo,10,Dibujante Ilustrador Jefe,7,Master Universitario en Investigacion Musical por ,Universidad de Almeria,holandes,5,arabe,8,español,4,arabe,9,asp.net,asp.net,Visual Basic,javascript,iphone,Ajax,Flash,Java
86,SOLOMIYA EL MOKHTARI,Plaza Noelia Manjón 474 Puerta 9 ,20883,Gipuzkoa,605884147,sel@mail.com,1974-02-18,girl1.jpg,Sub-director Educativo,9,Supervisor de Operaciones de Radiodifusora ,9,Citotecnologo,9,Programa Oficial de Doctorado en Organizacion de E,Universidad Rovira i Virgili,español,1,aleman,3,ingles,4,italiano,8,python,XML,Iphone-sdk,jquery,javascript,C++,asp.net,css
87,ROY DAVID AMAYUELAS,Avenida Jose Carlos Marin 5,06857,Badajoz,666285414,rdavid@hotmail.com,1980-09-10,man2.jpg,Analista de Higiene y Seguridad Industrial,9,Analista Especialista de Recursos Humanos,4,Abogado Jefe,4,Programa de Doctorado en Biodiversidad y Gestion A,Universidad Fernando Pessoa-Canarias (UFP-C),gallego,10,holandes,0,aleman,8,portugues,8,Iphone-sdk,css,css,asp.net,Visual-Studio,Objective-c,.Net,iphone
88,YOUSUF CAPPA,Avenida Marcos Higueras 31,20279,Gipuzkoa,771505586,ycapp@aol.com,1984-05-29,man2.jpg,Asistente de Laboratorio de Computacion,7,Analista de Organizacion y Sistemas ,2,Supervisor de Operaciones de Radiodifusora ,10,Programa de Doctorado en Quimica por la Universita,Universidad Europea de Madrid,italiano,9,gallego,6,aleman,1,español,4,Visual Basic,Objective-c,php,Iphone-sdk,Java,XML,Visual-Studio,C++
89,RUBEN OSVALDO CEDENO,Avenida de Felipe Gallardo 56 Puerta 3 ,42337,Soria,726559254,rosvaldo@mail.com,1974-06-30,man1.jpg,Investigador Ocupacional,4,Operador de Computacion,6,Asistente Ejecutivo de Relaciones Interinstitucion,7,Master Universitario en Direccion y Gestion de Coo,Universidad de Las Palmas de Gran Canaria,vasco,7,vasco,6,portugues,3,italiano,6,Ruby-on-rails,Linux,database,database,html,Java,XML,html
90,FEDERICO IVAN BRASAL,C. de Nieves Villalonga 26 Apt. 38 ,14758,Cordoba,622706986,fivan@mail.kz,1987-02-20,man1.jpg,Analista de Organizacion y Sistemas ,7,Asistente de Protocolo,2,Instrumentista Academico Lider de Cuerdas,8,Programa Oficial de Doctorado en Fisica Nuclear,Universidad Miguel Hernandez de Elche,portugues,4,gallego,0,italiano,2,valenciano,9,javascript,css,Linux,Flash,Flash,javascript,Visual Basic,Linux
91,ENRIQUE MARTIN BESA,Pasaje Hector Conde 23,31160,Navarra,629306347,emartin@aol.com,1997-03-05,man1.jpg,Especialista en Informacion,8,Analista Financiero,5,Jefe de Talleres de Obras,0,Programa Oficial de Doctorado en Empresa,Universidad de Alcala,valenciano,3,aleman,8,gallego,2,catalan,10,Iphone-sdk,Linux,Android,php,javascript,php,Flash,mysql
92,EMILIO MARCOS BUELE,Avenida de Emilia Vicens 2,15910,Coruna,731162835,emarcos@gmail.com,1979-05-16,man2.jpg,Asistente de Biologia,2,Operador de Equipos de Telecomunicaciones,1,Citotecnologo,5,Master Universitario en Ingenieria de Tecnologias ,Universidad de Burgos,frances ,4,español,1,portugues,0,catalan,9,XML,Visual Basic,XML,html,sql,Iphone-sdk,.Net,python
93,AMR FAYA,Acceso de Gloria Cañas 62,16494,Cuenca,765239627,afay@aol.com,1986-04-05,man2.jpg,Facilitador de Desarrollo en Asuntos Literarios,6,Jefe de Emision de Pagos,3,Analista Central de Presupuesto,7,Master Universitario en Lingüistica Aplicada al I,Universidad de Girona,arabe,2,aleman,4,arabe,3,aleman,5,Java,Linux,Linux,Ajax,mysql,Java,mysql,Sql-server
94,MONIKA KATARZYNA CORNADO,Callejón de Tomás Benet 99 Apt. 82 ,01659,Alava,651138202,mkatarzyna@aol.com,1992-03-17,girl1.jpg,Auxiliar de Registro y Estadisticas de Servicios A,10,Trabajador Social Jefe,9,Supervisor de Operaciones de Radiodifusora ,8,Programa Oficial de Doctorado en Acuicultura: Prod,Universitat Internacional Valenciana,italiano,9,valenciano,6,valenciano,6,portugues,9,css,C,asp.net,database,javascript,Sql-server,python,php
95,GULLERMO ISTURIZ,Vial Pilar Arnaiz 99,31542,Navarra,721728182,gisturi@aol.com,1994-03-20,man2.jpg,Administrador Jefe,1,Jefe Central de Recursos Humanos,5,Coordinador Sectorial de Cultura,5,Master Universitario en Cine y Television por la U,Universitat Internacional de Catalunya,catalan,8,vasco,7,catalan,1,catalan,8,Iphone-sdk,javascript,Windows,Android,.Net,css,Windows,Ruby-on-rails
96,ALBERTO SALVADOR ESQUIVIAS,Ronda Inmaculada Pi 22,36766,Pontevedra,790054248,asalvador@hotmail.com,1992-10-04,man2.jpg,Asistente de Especialista en Informacion,6,Secretaria (o) Ejecutiva (o) Bilingüe,0,Tecnico Radiologo,2,Master Universitario en Administracion Internacion,Universidad Pompeu Fabra,ingles,0,vasco,7,español,5,aleman,8,.Net,Ajax,iphone,C,C,Linux,javascript,javascript
97,MIGUEL PATRICIO CAMPALLO,Calle Hugo Daza 5,16506,Cuenca,608479765,mpatricio@mail.com,1973-02-11,man1.jpg,Asistente de Topografia,10,Docente de Aula,8,Documentalista de Bienes Inmuebles,6,Master Universitario en Derecho y Administracion L,Universidad de Barcelona,italiano,3,aleman,10,aleman,6,portugues,2,Objective-c,iphone,html,Windows,database,C++,jquery,.Net
98,CARLOS EMANUEL AMEZQUETA,Callejón Francisco Javier Medina 931 Puerta 6 ,28720,Madrid,606318896,cemanuel@gmail.com,1985-06-18,man1.jpg,Inspector de Higiene y Control de Precios de Alime,3,Auxiliar de Registro y Estadisticas de Servicios A,2,Taxidermista,7,Graduado o Graduada en Lengua Española y sus Lite,Universidad de Huelva,aleman,5,italiano,3,catalan,2,holandes,10,python,Flash,mysql,Flash,css,sql,javascript,Visual Basic
99,NITA DE JULIAN,Paseo de Tomás Patiño 96,50716,Zaragoza,791594348,nde@hotmail.com,1977-06-18,girl1.jpg,Tallador de Diamantes,0,Jefe de Tesoreria,6,Supervisor de Carpinteria (Codigo Transitorio),5,Master Universitario en Oceanografia y Gestion del,Universidad Complutense de Madrid,aleman,6,holandes,4,aleman,0,catalan,5,.Net,Sql-server,Django,XML,XML,Ruby-on-rails,Java,XML
100,RAUL ANIBAL GALINO,Calle de Vicenta Rozas 23 Piso 6 ,03359,Alicante,616909396,ranibal@mail.kz,1992-05-10,man2.jpg,Coordinador de Asuntos Literarios,5,Asistente de Anatomia y Patologia,3,Animador Cultural,0,Programa Oficial de Doctorado en Microbiologia y P,Universidad de Cordoba,holandes,0,vasco,6,español,8,holandes,7,mysql,html,iphone,C++,C,Ajax,Iphone-sdk,Java
101,ALEXANDER DAVID ORTIZ DE URBINA,Glorieta de Felix Valenzuela 24,27682,Lugo,691241230,adavid@yahoo.com,1980-12-30,man1.jpg,Analista Financiero,1,Psicologo,4,Telefonista,3,Master Universitario en Evolucion Humana por la Un,Universidad de Las Palmas de Gran Canaria,valenciano,1,aleman,5,español,3,italiano,5,iphone,sql,Flash,sql,C++,Visual-Studio,Django,C
102,ANGEL REMIGIO DE AZA,C. de Lorenzo Mármol 692,52979,Melilla,700294994,aremigio@gmail.com,1994-11-03,man1.jpg,Especialista en Asuntos Literarios,6,Tecnico en Telematica,2,Supervisor de Costos de Obras,0,Programa Oficial de Doctorado en Fisica Nuclear y ,Otros Centros de Nivel Universitario,holandes,9,portugues,8,ingles,6,aleman,9,javascript,Visual Basic,Android,jquery,.Net,Ruby-on-rails,javascript,Windows
103,EBTISAM MANU,Cañada de Fátima Diéguez 8,25657,Lleida,602851122,eman@hotmail.com,1994-10-04,girl2.jpg,Jefe de Seguros,9,Supervisor de Servicios Generales,5,Administrador Jefe,10,Programa de Doctorado en Biomedicina por la Univer,Universidad Jaume I de Castellon,frances ,3,portugues,7,catalan,0,vasco,6,iphone,asp.net,Flash,database,Iphone-sdk,Visual Basic,sql,css
104,VASCO LANG,Paseo de Felipe Bolaños 64,52376,Melilla,701928713,vlan@mail.com,1982-09-23,man2.jpg,Supervisor de Pintores (Codigo Transitorio),2,Recepcionista,2,Medico Jefe,3,Doctor en Programa Oficial de Posgrado en Riesgos ,Universidad Autonoma de Barcelona,aleman,4,frances ,4,vasco,0,español,6,Linux,Iphone-sdk,Linux,Objective-c,jquery,Java,Ajax,Django
105,KAREM MENTA,Camino Ivan Vargas 5,30747,Murcia,680127304,kment@hotmail.com,1989-12-25,man1.jpg,Tecnico en Telematica,9,Traductor,7,Auxiliar de Archivo,5,Doctor en Programa Oficial de Posgrado en Industri,Universidad Internacional Menendez Pelayo,español,6,frances ,4,valenciano,2,arabe,10,Android,sql,Iphone-sdk,Sql-server,XML,php,C,C++
106,YUSRAA BONAÑO,Rambla de Lidia Antúnez 358 Apt. 10 ,37936,Salamanca,626631165,ybonaÑ@hotmail.com,1973-02-04,girl2.jpg,Consultor de Informacion y Control Estudiantil,5,Jefe de Planes Operativos y Estrategicos,3,Asistente de Almacen (Codigo Transitorio),5,Programa Oficial de Doctorado en Microelectronica ,Universidad de Malaga,ingles,9,español,4,italiano,6,valenciano,3,javascript,database,jquery,XML,C,mysql,python,php
107,AMATH ULIBARRI,Ronda de Josep Pozo 39 Apt. 90 ,46207,Valencia,638478971,aulibarr@yahoo.com,1984-12-05,man2.jpg,Jefe de Prensa,4,Diseñador Grafico,4,Capitan de Buque,1,Master Universitario en Tecnologia en la Arquitect,Universitat de València (Estudi General),holandes,3,ingles,6,arabe,8,español,5,asp.net,sql,Ajax,Visual-Studio,.Net,Iphone-sdk,Windows,css
108,MARIA CODES MECIAS,Pasaje Salvador Pozo 894,46126,Valencia,785775139,mcodes@aol.com,1984-05-10,girl1.jpg,Jefe de Analisis y Procesamiento de Compras,6,Operador de Computacion,2,Cartografo,0,Programa Oficial de Doctorado en Ingenieria Biotec,Universidad Miguel Hernandez de Elche,italiano,10,gallego,6,frances ,1,español,9,Ajax,sql,C,Java,Sql-server,Java,C++,python
109,XIAOZHONG GOYENA,Plaza de Santiago Agustín 618 Puerta 8 ,12625,Castellon,618165168,xgoyen@mail.com,1996-03-28,man1.jpg,Tecnico de Taller de Micromecanica,9,Auxiliar de Registro y Estadisticas de Servicios A,8,Orientador,8,Master Universitario en Iberoamericano de Historia,Universidad de Alicante,portugues,10,italiano,8,italiano,0,frances ,6,Ajax,asp.net,Windows,jquery,html,Visual Basic,php,Sql-server
110,ELISA ANTONIA ELEXPURU,C. de Ángel Teruel 83 Piso 0 ,19519,Guadalajara,771299173,eantonia@mail.kz,1974-12-31,girl1.jpg,Especialista en Informacion Jefe,0,Especialista en Asuntos Literarios,4,Promotor de Relaciones Publicas e Interinstitucion,2,Programa Oficial de Doctorado en Psiquiatria,Universidad Loyola Andalucia,español,0,frances ,3,catalan,9,italiano,0,XML,.Net,css,jquery,javascript,Windows,Objective-c,Android
111,VALENTIN DANIEL DIXON,Urbanización Marta Suárez 959 Puerta 3 ,15306,Coruna,630076770,vdaniel@mail.kz,1977-11-12,man2.jpg,Maquinista de Buque,1,Coordinador de Deporte,3,Planificador,4,Master Ejecutivo en Direccion de Empresas/Executiv,Universidad de Deusto,holandes,6,valenciano,2,vasco,6,arabe,4,Android,python,jquery,javascript,Sql-server,iphone,Flash,.Net
112,CARMITA ROCIO CABRILLANA,Paseo de Dolores Barberá 8 Apt. 17 ,37604,Salamanca,636431448,crocio@aol.com,1992-05-31,girl1.jpg,Asistente de Almacen (Codigo Transitorio),1,Analista de Higiene y Seguridad Industrial,10,Asistente de Investigacion en Ciencias Sociales,9,Master Universitario en Sanidad Animal y Seguridad,Universidad de Lleida,aleman,6,portugues,0,aleman,9,aleman,3,jquery,iphone,html,jquery,Objective-c,Sql-server,Django,Android
113,EDISON ENRIQUE BERRIDI,Urbanización Remedios Ferrando 44,25460,Lleida,792924629,eenrique@mail.kz,1970-09-01,man1.jpg,Director de Ballet o Danza,7,Taquillero (Codigo Transitorio),6,Facilitador de Desarrollo en Asuntos Literarios,4,Master Universitario en Ingenieria informatica y d,Universidad de Castilla-La Mancha,arabe,10,catalan,1,catalan,3,catalan,8,XML,html,javascript,css,Django,php,XML,mysql
114,ADRIAN MARCEL URALDE,C. Gonzalo Benavente 577,21229,Huelva,726492586,amarcel@mail.kz,1981-02-20,man1.jpg,Investigador en Ciencias Sociales,0,Supervisor de Servicios Generales,0,Medico Jefe,4,Master Universitario en Arqueologia Aplicada. Gest,Universidad de Huelva,aleman,7,arabe,6,aleman,0,portugues,10,iphone,mysql,C++,C++,Django,Visual Basic,css,jquery
115,PINO MARIA ROCES,Vial Aitor Rubio 531 Puerta 1 ,19197,Guadalajara,629951469,pmaria@yahoo.com,1977-01-05,girl1.jpg,Planificador de Informacion y Control Estudiantil,4,Jefe de Analisis y Control Financiero,6,Tecnico de Equipos de Telecomunicaciones,10,Ingeniero Tecnico de Minas Especialidad en Recurso,Universidad de Granada,arabe,9,aleman,1,aleman,3,gallego,8,C,php,Iphone-sdk,Objective-c,Iphone-sdk,Linux,Windows,Ajax
116,SANA DIAZ GUERRA,Callejón de Sebastian Segarra 23,38732,Tenerife,760659286,sdiaz@yahoo.com,1979-11-18,man1.jpg,Asistente de farmacia,7,Asistente Ejecutivo de Egreamigos,5,Facilitador de Desarrollo en Artes Plasticas,7,Master Universitario en Gestion de Recursos Hidric,Universidad Alfonso X El Sabio,catalan,0,aleman,8,frances ,2,español,5,Java,python,Ajax,C,.Net,XML,Objective-c,Sql-server
117,BALDOMER PANGUA,Cuesta de Carla Alcántara 93,21407,Huelva,791866183,bpangu@hotmail.com,1979-07-23,man1.jpg,Dibujante Jefe,7,Contador,10,Asistente de Costos de Obras,0,Master Universitario en European Master in Lifelon,Universidad de Jaen,ingles,4,catalan,8,catalan,1,ingles,8,Visual-Studio,Sql-server,.Net,database,.Net,database,Ruby-on-rails,C++
118,REBECCA DEL REY,Glorieta Juan Carlos Bernat 38 Apt. 88 ,50580,Zaragoza,603284619,rdel@mail.com,1980-04-28,girl1.jpg,Jefe de Relaciones Interinstitucionales,10,Diagramador,2,Bombero Jefe,7,Graduado o Graduada en  Ingenieria Energetica por ,Universitat de València (Estudi General),catalan,9,catalan,3,italiano,0,valenciano,7,php,Visual-Studio,C++,asp.net,Objective-c,Windows,python,iphone
119,ADRIAN EMILIO AQUERRETA,Glorieta de Noelia Tamayo 624,24662,Leon,651710439,aemilio@mail.com,1989-12-09,man1.jpg,Maquetista,3,Analista Especialista de Recursos Humanos,0,Zootecnista,2,Master Universitario en Cornea y Lentes de Contact,Universidad Europea del Atlantico,ingles,3,holandes,10,vasco,3,aleman,10,Linux,Flash,jquery,php,css,jquery,mysql,html
120,BABACAR VILALTA,Avenida de Teresa Barreda 43 Puerta 7 ,16874,Cuenca,637046220,bvilalt@hotmail.com,1975-03-24,man1.jpg,Asistente de Botanica,7,Jefe Sectorial de Presupuesto,2,Administrador de Redes y Recursos de Informatica,4,Master Universitario en Traduccion Profesional por,Universidad Internacional de Andalucia,aleman,5,aleman,6,gallego,10,catalan,2,php,Windows,javascript,Visual Basic,Ruby-on-rails,Sql-server,Java,Android
121,PIEDAD ROCIO CAMAZON,Via Jordi Buendía 826 Piso 7 ,41247,Sevilla,749708908,procio@hotmail.com,1983-03-31,girl2.jpg,Asistente de Laboratorio Clinico,4,Supervisor de Pintores (Codigo Transitorio),9,Coordinador General de Deporte,0,Graduado o Graduada en Ingenieria Agroambiental po,Universidad Europea del Atlantico,ingles,6,aleman,7,español,5,portugues,9,C,.Net,Windows,C,Flash,asp.net,sql,css
122,MIREN JONE CALDES,Cañada Catalina Velasco 12,45442,Toledo,679430490,mjone@aol.com,1982-03-01,girl1.jpg,Asistente de Publicidad y Mercadeo,1,Coordinador Academico,8,Analista de Informacion y Control Estudiantil Jefe,2,Graduado o Graduada en Traduccion,Universidad de Salamanca,valenciano,5,gallego,5,valenciano,10,arabe,1,sql,Iphone-sdk,Windows,Linux,.Net,Linux,iphone,.Net
123,IVAN RAUL ABRISQUETA,Calle Ines Gárate 236,31386,Navarra,772946037,iraul@gmail.com,1992-05-05,man1.jpg,Abogado Especialista,5,Investigador Ocupacional,9,Editor Historico,1,Master Universitario en Trabajo Social Sanitario p,Universitat Oberta de Catalunya,valenciano,10,arabe,0,español,4,arabe,1,Objective-c,Iphone-sdk,Visual Basic,Ajax,php,sql,Visual Basic,iphone
124,KADDOUR ARNEDO,Avenida Jose Ramon Cuenca 39 Apt. 33 ,15865,Coruna,602722185,karned@yahoo.com,1970-07-13,man2.jpg,Asistente de Protocolo,7,Analista Central de Presupuesto,9,Administrador de Redes y Recursos de Informatica,7,Doctor en Programa Oficial de Posgrado en Metodos ,Universitat Internacional Valenciana,aleman,2,frances ,9,gallego,0,vasco,1,css,C,Linux,Ruby-on-rails,C++,Visual Basic,Visual-Studio,Ruby-on-rails
125,MIRIAN NOEMI ASTOBIETA,Urbanización de Begoña Ayala 3 Piso 9 ,02421,Albacete,638571456,mnoemi@aol.com,1993-06-05,girl1.jpg,Bombero Inspector,1,Secretaria (o),6,Asistente de Recursos Humanos,3,Doctor en Programa Oficial de Posgrado en Banca y ,Universidad de Almeria,valenciano,6,ingles,2,italiano,1,valenciano,7,.Net,Java,javascript,html,sql,Java,javascript,Sql-server
126,LOTHAR GANDULLO,Vial de Remedios Salvà 29,04923,Almeria,775511933,lgandull@aol.com,1974-07-09,man1.jpg,Jefe de Analisis y Procesamiento de Compras,6,Supervisor de Pintores (Codigo Transitorio),0,Jefe de Proteccion Ambiental,4,Programa Oficial de Doctorado en Terapia Manual,Universidad de Cantabria,arabe,10,vasco,1,español,7,gallego,5,css,python,Flash,Ruby-on-rails,XML,Visual Basic,Sql-server,asp.net
127,BURKHARD RUIGOMEZ,C. de Beatriz Pizarro 68 Apt. 02 ,12932,Castellon,669598945,bruigome@mail.kz,1974-08-11,man1.jpg,Archivista,9,Orientador,10,Coordinador de Centro de Estudios en Artes,4,Master Universitario en Direccion de Sistemas de I,Universidad de Granada,aleman,2,aleman,4,catalan,0,gallego,2,jquery,Django,Iphone-sdk,asp.net,XML,Sql-server,Sql-server,Linux
128,THAIS MARIA DAHBI,Alameda de Francisca Prat 11,05446,Avila,628019025,tmaria@hotmail.com,1977-10-29,girl2.jpg,Recepcionista,1,Asistente de Tesoreria,2,Promotor de Cursos,7,Programa Oficial de Doctorado en Microelectronica,Universidad Europea de Madrid,español,8,arabe,0,gallego,9,vasco,10,iphone,Flash,asp.net,Android,css,XML,sql,asp.net
