66,MONICA JANET MARZOK,Cañada Raquel Carrillo 51,42998,Soria,664051454,mjanet@mail.kz,1996-03-16,girl2.jpg,Jefe de Analisis y Procesamiento de Compras,4,Jefe de Trafico,6,Jefe de Seguros,5,Programa Oficial de Doctorado en Quimica Organica,Universidad Politecnica de Cartagena,español,4,vasco,10,catalan,3,catalan,10,css,XML,html,html,mysql,python,python,XML
67,ANDRES ALBERTO BELLOSO,Callejón de Juan José Berenguer 60,03549,Alicante,759629244,aalberto@gmail.com,1986-03-26,man1.jpg,Jefe de Organizacion y Sistemas ,3,Facilitador de Desarrollo en Artes Auditivas,9,Asistente de Nomina,0,Programa Oficial de Doctorado en Derecho de la Cul,Universidad Catolica Santa Teresa de Jesus de avil,valenciano,10,español,3,vasco,3,arabe,0,Flash,Ajax,Ruby-on-rails,asp.net,css,database,Sql-server,Visual Basic
68,LYNN EL AMRANI,Avenida Jose Maria Cuenca 4 Apt. 69 ,04727,Almeria,613182788,lel@hotmail.com,1994-10-10,girl1.jpg,Ingeniero Agronomo,7,Jefe de Proteccion y Seguridad,3,Medico Especialista,10,Graduado o Graduada en Publicidad por la Universid,Universidad de Vigo,español,10,holandes,1,aleman,9,español,1,.Net,Iphone-sdk,Java,Sql-server,Linux,database,Ruby-on-rails,Sql-server
69,LAMA BORDEI,Pasaje Ines Gras 29,50455,Zaragoza,689728037,lborde@yahoo.com,1989-02-18,girl1.jpg,Archivista,1,Jefe de Informacion y Control Estudiantil,2,Planificador Central,5,Master Universitario en Matrimonio y Familia,Universidad de Navarra,holandes,10,italiano,1,portugues,8,valenciano,5,mysql,Iphone-sdk,Windows,css,javascript,Ajax,Ruby-on-rails,javascript
70,PATRIC CANDALIJA,Pasaje de Angela Córdoba 89,21453,Huelva,711317002,pcandalij@gmail.com,1993-11-16,man1.jpg,Ingeniero Agronomo Jefe,8,Instrumentista Academico Lider de Cuerdas,7,Operador de Computacion,8,Graduado o Graduada en Ingenieria en Innovacion de,Universidad Internacional de Andalucia,italiano,9,gallego,3,valenciano,1,gallego,6,php,iphone,Windows,asp.net,Visual-Studio,mysql,C,php
71,ANDRES MAURICI SAGALES,Cañada Rodrigo Múñiz 12 Apt. 99 ,22125,Huesca,616234455,amaurici@mail.kz,1987-12-26,man2.jpg,Analista de Registro y Control Estadistico,1,Jefe de Proyectos Arquitectonicos y de Ingenieria,6,Administrador de Redes y Recursos de Informatica,1,Master Universitario en Arquitectura Energia y Med,Universidad Europea de Madrid,italiano,10,vasco,7,arabe,9,portugues,2,C,html,XML,python,Visual Basic,Visual Basic,javascript,javascript
72,DANIEL ISAIAS ANCHUELA,Vial de Raul Lozano 41,42143,Soria,624067422,disaias@mail.kz,1987-09-11,man1.jpg,Jefe de Contabilidad,0,Supervisor de Servicios de Mantenimiento,10,Jefe de Recursos Humanos,7,Master Universitario en Sistemas Mecanicos,Universidad Internacional Isabel I de Castilla,catalan,6,español,5,gallego,0,frances ,6,Django,Iphone-sdk,Visual Basic,C++,Objective-c,iphone,html,html
73,MARGARITA ESPERANZA ALDAS,Cuesta de Asunción Rosselló 52,43388,Tarragona,783485429,mesperanza@mail.kz,1996-07-24,girl1.jpg,Director de Orfeon Universitario,8,Soplador de Vidrio,8,Coordinador General de Deporte,2,Master Universitario en Derecho Penal Economico po,Universidad Camilo Jose Cela,vasco,0,frances ,5,arabe,8,arabe,0,Windows,Windows,html,C,Iphone-sdk,C++,XML,iphone
74,VERONICA ELENA EGUSQUIZA,Camino de Esther Huguet 13,08985,Barcelona,777713972,velena@aol.com,1972-05-19,girl2.jpg,Auxiliar de Laboratorio,2,Medico Jefe,9,Director de Ballet o Danza,4,Master Universitario en Enseñanza Bilingüe,Universidad de Valladolid,portugues,1,arabe,9,catalan,8,catalan,9,Linux,Ruby-on-rails,sql,javascript,php,Sql-server,Windows,Android
75,FLORINA ALEXANDRA RECENA,Glorieta Angela Contreras 68,03532,Alicante,762569866,falexandra@mail.kz,1985-06-28,girl1.jpg,Coordinador General de Deporte,8,Atrilero,8,Jefe Central de Presupuesto,6,Master Universitario en Quimica Aplicada y Farmaco,Universidad Pontificia Comillas,vasco,6,portugues,4,español,3,italiano,8,Visual-Studio,Visual-Studio,sql,Ajax,Visual-Studio,Flash,asp.net,Windows
76,JOVANNY GRASES,Cañada de Ricardo Garzón 71,49983,Zamora,705958499,jgrase@yahoo.com,1987-10-02,man1.jpg,Jefe de Servicios Generales,6,Asistente de Seguro de Transporte Automotor,1,Taquillero (Codigo Transitorio),10,Graduado o Graduada en Enfermeria  por la Universi,IE Universidad,holandes,7,aleman,1,frances ,2,aleman,1,Java,Objective-c,C,XML,C,css,Ruby-on-rails,python
77,QUITERIA PRADAS,Camino Mario Manzano 30,13734,Ciudad Real,718764142,qprada@aol.com,1973-10-14,girl1.jpg,Economo,9,Tecnico Quimico,6,Tecnico en Telematica,7,Master Universitario en Investigacion en Atencion ,Universidad Pompeu Fabra,portugues,6,portugues,10,gallego,10,italiano,4,Objective-c,Flash,.Net,Flash,C,Sql-server,Windows,Ruby-on-rails
78,ROSA ANA SALINAS,Cañada de Elisa Sacristán 30 Apt. 95 ,18346,Granada,766162793,rana@yahoo.com,1971-05-21,girl2.jpg,Jefe de Analisis y Control Financiero,1,Especialista Organizacional,10,Jefe de Informatica,3,Master Universitario en Astronomia y Astrofisica p,Universidad Complutense de Madrid,valenciano,5,frances ,0,frances ,5,gallego,10,.Net,.Net,Django,Java,jquery,Flash,iphone,Ajax
79,MARLENE CARMEN USAN,Urbanización Alejandro Blázquez 30 Apt. 74 ,38725,Tenerife,756258005,mcarmen@aol.com,1992-06-28,girl2.jpg,Farmaceutico,5,Asesor Artistico,3,Coordinador de Asuntos Literarios,10,Doctor en Programa Oficial de Posgrado en Interven,Universidad de Valladolid,valenciano,4,valenciano,2,portugues,10,aleman,2,css,Android,Django,css,C++,C++,php,iphone
80,MARIA SALOBRAR URRACA,Plaza Santiago Olmo 47,43856,Tarragona,783756747,msalobrar@aol.com,1997-01-23,girl2.jpg,Analista de Presupuesto,6,Asistente de Publicaciones,7,Asistente de Tesoreria,6,Master Universitario en Biomedicina Regenerativa p,Universidad Europea de Madrid,italiano,5,italiano,8,aleman,0,valenciano,0,Objective-c,Sql-server,html,.Net,Flash,sql,php,python
81,MARIAN VALENTIN CEDENILLA,Plaza de Ángeles Maestre 211 Apt. 91 ,10111,Caceres,797029682,mvalentin@aol.com,1982-01-17,man1.jpg,Especialista en Pasantias y Actividades Complement,0,Jefe de Salud Integral,3,Promotor Cultural,5,Master Universitario en Sexologia,Universidad de Almeria,frances ,9,portugues,6,italiano,3,ingles,8,Iphone-sdk,Windows,Windows,Windows,C++,Visual-Studio,mysql,jquery
82,ANTONIO JOSUE EZEIZA,Via de Jose Angel Oliva 666 Puerta 8 ,27135,Lugo,781233472,ajosue@gmail.com,1988-03-02,man2.jpg,Medico General,9,Telefonista,4,Coordinador del Programa de Asistencia Medica Estu,5,Master Universitario en Artes Escenicas,Universidad de Malaga,frances ,4,arabe,8,portugues,0,frances ,9,Django,Visual-Studio,C++,Ruby-on-rails,iphone,html,iphone,asp.net
83,MAGELA NIERGA,Plaza de Ruben Collado 56,49608,Zamora,633363233,mnierg@mail.kz,1984-09-11,girl2.jpg,Jefe de Operaciones Bomberiles,9,Director de Agrupacion Musical,8,Diseñador Curricular,7,Programa de Doctorado en Ingenieria Ambiental por ,Universitat Internacional Valenciana,frances ,8,arabe,3,frances ,2,vasco,5,database,jquery,Sql-server,Iphone-sdk,.Net,database,.Net,css
84,ROUCHDI PUIGCERCOS,Vial de Juan Antonio Cabello 3,30324,Murcia,737769099,rpuigcerco@hotmail.com,1983-11-16,man2.jpg,Analista de Nomina,4,Jefe de Asistencia Socio-economica Estudiantil,10,Supervisor de Registro y Control de Bienes,0,Master Universitario en Quimica Industrial por la ,Universidad Jaume I de Castellon,holandes,6,aleman,1,portugues,10,frances ,4,C,html,Visual Basic,Objective-c,Visual Basic,XML,Android,php
85,BELEN ANGELES DUTAN,Camino de Ana Torrens 50,20174,Gipuzkoa,608360346,bangeles@mail.com,1993-10-10,girl1.jpg,Cartografo,5,Instructor de Desarrollo en Artes Auditivas,10,Jefe de Contabilidad,0,Programa de Doctorado en Ingenieria Informatica y ,Universidad Ramon Llull,aleman,1,ingles,1,holandes,4,arabe,8,iphone,C,Windows,Iphone-sdk,sql,XML,php,Objective-c
86,HILARI CAMUÑEZ,Glorieta Cristian Espinosa 9,13237,Ciudad Real,728026232,hcamuÑe@aol.com,1990-07-05,man1.jpg,Ayudante de Taller de Artes del Fuego,9,Director de Orquesta,4,Asistente de Seguros,7,Master Universitario en Patrimonio Musical,Universidad de Extremadura,arabe,9,valenciano,3,holandes,7,arabe,2,jquery,html,C,Sql-server,css,C,mysql,sql
87,HILAL VERDEAL,Alameda Concepción Hidalgo 59,32567,Ourense,661347837,hverdea@mail.kz,1980-11-06,man1.jpg,Jefe de Analisis y Procesamiento de Compras,1,Atrilero,8,Coordinador de Publicaciones,8,Graduado o Graduada en Comercio Internacional,Universidad Antonio de Nebrija,arabe,9,italiano,9,vasco,2,frances ,10,Iphone-sdk,Iphone-sdk,C,XML,Django,Visual-Studio,python,XML
88,ANTHONY JAMES OLARU,Camino de Victor Manuel Cifuentes 2,15928,Coruna,789875607,ajames@mail.kz,1980-04-25,man1.jpg,Luminotecnico,8,Almacenista (Codigo Transitorio),3,Enfermera (o) Jefe,0,Graduado o Graduada en Magisterio de Educacion Pri,Universidad de La Laguna,holandes,10,portugues,9,holandes,6,frances ,8,iphone,Objective-c,Visual-Studio,sql,Iphone-sdk,.Net,Linux,html
89,LEODEGARIO ZUERAS,Vial Claudia Isern 6,13994,Ciudad Real,698438668,lzuera@aol.com,1979-04-24,man2.jpg,Medico Especialista,8,Traductor,5,Analista de Presupuesto,10,Master Universitario en Patrimonio ( Historia Cult,Universidad Europea de Valencia,ingles,8,aleman,6,catalan,9,arabe,0,Flash,Objective-c,sql,Sql-server,Android,html,jquery,python
90,SALEHA BORGOÑOZ,Via de Gregorio Bustamante 48 Puerta 0 ,40584,Segovia,672361377,sborgoÑo@aol.com,1979-05-28,girl2.jpg,Evaluador Curricular,5,Analista Financiero,7,Asistente Agropecuario,7,Master Universitario en Mecanica Aplicada,Universidad Europea del Atlantico,gallego,8,vasco,0,gallego,0,gallego,6,database,Visual-Studio,mysql,XML,Java,XML,.Net,C++
91,VALERIA VALENTINA LABAIRU,Pasaje Hugo Teruel 205 Apt. 60 ,43873,Tarragona,732318798,vvalentina@hotmail.com,1997-05-21,girl2.jpg,Diseñador Curricular,8,Jefe de Produccion de Audiovisuales,9,Analista de Informacion y Control Estudiantil Jefe,7,Master Universitario en Investigacion en Desarroll,Universidad Alfonso X El Sabio,portugues,9,vasco,5,frances ,9,portugues,5,.Net,asp.net,Ruby-on-rails,Java,C,Windows,Linux,.Net
92,SANAA TENORIO,Plaza de Alfonso Abad 27,49422,Zamora,687230402,stenori@yahoo.com,1981-09-22,girl2.jpg,Dibujante Ilustrador,10,Administrador de Redes y Recursos de Informatica,0,Supervisor del Programa Asistencia Medica Estudian,7,Programa Oficial de Doctorado en Conservacion y Us,Universidad de Malaga,ingles,3,gallego,6,catalan,6,frances ,3,Flash,html,XML,database,Flash,Visual-Studio,iphone,Linux
93,FELICIA TAMAYO,Camino Claudia Palacio 38 Puerta 2 ,24251,Leon,773187985,ftamay@mail.com,1982-05-04,girl1.jpg,Jefe de Analisis y Procesamiento de Compras,4,Psicologo,5,Dietista,9,Programa Oficial de Doctorado en Desarrollo Integr,Universitat Abat Oliba CEU,ingles,1,aleman,8,vasco,4,ingles,0,Ajax,database,php,Java,iphone,Django,php,sql
94,ORNELA ABADES,Rambla Concepción Batalla 85 Piso 0 ,51605,Ceuta,781683801,oabade@aol.com,1974-03-28,girl1.jpg,Jefe de Trafico,0,Taquillero (Codigo Transitorio),1,Tecnico Quimico,2,Master Universitario en Estudio de las Intervencio,Universidad Pontificia de Salamanca,valenciano,10,holandes,3,frances ,10,valenciano,4,C,C,C++,database,Flash,Sql-server,Java,.Net
95,CARMEN RODRIGUEZ,Pasaje Carolina Alcolea 93,29699,Malaga,725647689,crodrigue@gmail.com,1988-12-26,girl2.jpg,Analista de Laboratorio de Proteccion Ambiental,6,Topografo ,2,Supervisor de Servicios Generales,0,Master Universitario en Marketing Digital y Social,Universidad de La Rioja,catalan,7,holandes,10,frances ,4,español,1,Linux,database,Iphone-sdk,Linux,Linux,Flash,mysql,Objective-c
96,GLORIA JOSEFA NDOYE,Alameda Alejandra Gordillo 6,22937,Huesca,753250959,gjosefa@mail.com,1978-06-22,girl1.jpg,Jefe Central de Presupuesto,7,Diagramador,10,Bombero Jefe,0,Master Universitario en Lengua Inglesa para el Aul,Universidad de La Rioja,valenciano,10,gallego,4,ingles,7,ingles,0,Ajax,css,database,html,css,Flash,html,XML
97,FATIMA ALEJANDRA NICLOS,Calle Yolanda Raya 381,52938,Melilla,747081916,falejandra@mail.kz,1970-12-09,girl1.jpg,Jefe de Control Previo y/o Posterior,8,Ingeniero Agronomo Jefe,5,Inspector de Obras,6,Programa de Doctorado en Ciencia y Tecnologia Agra,Universitat Oberta de Catalunya,italiano,3,español,6,valenciano,9,vasco,5,html,Ruby-on-rails,python,XML,Sql-server,Android,Android,.Net
98,MARC ANTONIO DILLA,Cañada de Jose Angel Velasco 60,13978,Ciudad Real,616407090,mantonio@gmail.com,1996-03-16,man2.jpg,Coralista Lider de Cuerdas,10,Director Educativo,3,Periodista,0,Programa de Doctorado en Planificacion de Proyecto,Universidad Europea de Canarias,holandes,10,holandes,4,holandes,6,frances ,8,html,Java,Iphone-sdk,XML,sql,Ajax,html,Iphone-sdk
99,JORGE MAXIMILIANO LAGARON,Pasaje de Anna Pinto 9,51294,Ceuta,616952211,jmaximiliano@mail.kz,1979-10-11,man1.jpg,Oficinista ,1,Abogado Especialista,3,Almacenista (Codigo Transitorio),3,Master Universitario en Neuro-rehabilitacion,Universidad San Pablo-CEU,portugues,1,frances ,8,valenciano,6,portugues,7,Visual-Studio,iphone,jquery,Django,mysql,.Net,sql,Objective-c
100,ERIKA BEATRIZ HERBELLO,Cañada de Daniel Valencia 149 Apt. 02 ,31751,Navarra,684083429,ebeatriz@yahoo.com,1992-09-04,girl2.jpg,Sub-director Educativo,3,Arreglista Musical,8,Evaluador Curricular,0,Doctor en Programa Oficial de Posgrado en Salud Me,Universitat de les Illes Balears,holandes,4,aleman,4,arabe,9,vasco,4,C,C++,Java,Flash,C++,Visual Basic,Windows,Ajax
101,REYES MANUEL PASTELERO,Callejón Jose Ramon Teruel 61 Apt. 36 ,24867,Leon,624912529,rmanuel@mail.kz,1987-05-27,man1.jpg,Jefe de Analisis y Control Financiero,9,Serigrafista Principal,0,Operador de Equipos de Telecomunicaciones,8,Master Universitario en seguridad global y defensa,Universidad Camilo Jose Cela,holandes,5,portugues,1,holandes,10,gallego,2,html,C++,Android,javascript,database,Flash,XML,javascript
102,CINTIA VALIENTE,Pasaje Joan Zamora 9,42668,Soria,671132859,cvalient@mail.com,1990-02-04,girl2.jpg,Asistente de Zootecnia,5,Tecnico Electricista,9,Psicologo Jefe,5,Licenciado en Comunicacion Audiovisual,Universidad Europea Miguel de Cervantes,italiano,10,aleman,10,español,10,aleman,1,php,Django,Windows,jquery,python,Flash,XML,Iphone-sdk
103,ERMENGOL ANCIN,Paseo de Noelia Bou 59 Puerta 1 ,16484,Cuenca,722329158,eanci@mail.com,1981-09-09,man2.jpg,Actor,9,Coordinador de Asuntos Literarios,0,Supervisor de Pintores (Codigo Transitorio),2,Master Universitario en quimica aplicada y materia,Universidad de Extremadura,gallego,8,aleman,9,vasco,8,arabe,0,html,Objective-c,Sql-server,database,sql,Windows,html,iphone
104,LEOPOLDINA ARMIJOS,Via Joaquin Ureña 37 Apt. 15 ,46441,Valencia,748661839,larmijo@aol.com,1981-12-01,girl1.jpg,Coordinador Sectorial de Cultura,0,Tecnico Agropecuario,9,Asistente de Publicidad y Mercadeo,0,Master Universitario en Ingenieria Tisular,Universidad Ramon Llull,vasco,1,arabe,9,holandes,7,español,8,Windows,database,javascript,python,Sql-server,Sql-server,html,Django
105,MONICA ALINA CORTACERO,C. de Guillermo Garay 60 Puerta 6 ,30861,Murcia,684572549,malina@mail.com,1971-08-18,girl2.jpg,Asistente de Produccion de Radiodifusora,6,Instructor de Desarrollo en Artes Escenicas,9,Asesor Artistico,1,Programa de Doctorado en Quimica Agricola por la U,Universidad de Salamanca,arabe,5,arabe,2,gallego,9,gallego,4,iphone,mysql,C++,.Net,sql,mysql,Django,iphone
106,HUGO ALFREDO TRUYOLS,Urbanización Lorena Barroso 41,24671,Leon,766797110,halfredo@mail.com,1980-05-10,man1.jpg,Coordinador de Cine Club,3,Jefe de Emision de Pagos,8,Director de Coral,7,Master Universitario en Investigacion biomedica (B,Universitat de València (Estudi General),español,5,arabe,3,valenciano,9,holandes,1,Visual-Studio,asp.net,Ruby-on-rails,Visual-Studio,.Net,Visual-Studio,css,Java
107,JHON WILLIAM BADRI,Cuesta de Manuela Pina 24 Piso 0 ,27205,Lugo,773993934,jwilliam@yahoo.com,1974-11-24,man2.jpg,Taquillero (Codigo Transitorio),1,Periodista,1,Jefe de Talleres de Obras,2,Master Universitario en Musicologia Educacion Musi,Universidad Internacional de Andalucia,portugues,7,valenciano,8,portugues,10,frances ,4,Ruby-on-rails,iphone,iphone,Sql-server,mysql,Objective-c,Objective-c,php
108,MARIA OLAYA TORICES,Camino de Montserrat Posada 25,42502,Soria,741751877,molaya@gmail.com,1973-12-27,girl1.jpg,Supervisor de Biblioteca,6,Revisor de Contraloria,3,Docente de Preescolar,9,Ingeniero Aeronautico,Universidad de Alcala,español,9,valenciano,9,vasco,4,frances ,7,C++,Java,Java,C++,Iphone-sdk,C++,sql,Windows
109,MAGALI CORONEL,Pasaje de Raquel Alemán 34 Puerta 9 ,31664,Navarra,741723926,mcorone@gmail.com,1989-06-28,girl1.jpg,Medico Jefe,6,Jefe de Trafico,5,Dibujante Ilustrador,9,Master Universitario en Cultura del Vino: Enoturis,Universidad Rovira i Virgili,italiano,3,gallego,8,arabe,10,catalan,6,Ajax,asp.net,XML,css,sql,Flash,Android,Android
110,EUGENIO JESUS FERRADAS,Callejón de Mario Samper 70 Apt. 97 ,15646,Coruna,698458874,ejesus@mail.kz,1983-04-08,man2.jpg,Inspector de Proteccion Ambiental,0,Taxidermista,7,Jefe de Analisis y Control Financiero,7,Graduado o Graduada en Ingenieria Electromecanica,Universidad Pontificia de Salamanca,arabe,6,español,4,catalan,10,vasco,7,css,Linux,Visual-Studio,Visual Basic,Sql-server,XML,XML,javascript
111,SILVIYA IVANOVA MARTINEZ DE GUEREÑU,Vial de Nerea Sacristán 35,29667,Malaga,756138168,sivanova@aol.com,1993-05-09,girl2.jpg,Economo,1,Asistente de Preescolar,7,Coordinador de Biblioteca,1,Programa Oficial de Doctorado en Ingenieria Energe,Universidad San Jorge,catalan,3,español,1,catalan,2,holandes,8,iphone,jquery,Linux,Windows,Sql-server,database,XML,css
112,JOSE JUNIOR BADJI,Pasaje de Luisa Aranda 88,36174,Pontevedra,764219706,jjunior@mail.com,1972-05-15,man2.jpg,Diagramador,1,Auxiliar de Registro y Estadisticas de Servicios A,10,Expendedor de Material Didactico,8,Doctor in Theologia por la Facultad de Teologia Sa,Mondragon Unibertsitatea,aleman,0,holandes,7,catalan,1,gallego,6,Linux,sql,css,.Net,Sql-server,C++,Django,css
113,GERARDO ADRIAN CEPERUELO,Alameda Lucía Zurita 11,05818,Avila,649956031,gadrian@mail.com,1973-06-14,man2.jpg,Asistente de Laboratorio de Computacion,9,Tecnico Agropecuario,10,Bioanalista,3,Programa de Doctorado en Finanzas y Economia Cuant,Universidad de Murcia,aleman,3,valenciano,4,aleman,10,arabe,3,css,Django,C++,Sql-server,sql,Visual-Studio,mysql,python
114,AMMARA JARILLA,Calle de Miriam Escamilla 35 Piso 5 ,35438,Las Palmas,664895037,ajarill@gmail.com,1989-03-06,girl2.jpg,Promotor de Cursos,1,Analista de Informacion y Control Estudiantil,10,Supervisor de Registro y Control de Bienes,9,Master Universitario en Musica Española e Hispano,Mondragon Unibertsitatea,holandes,6,portugues,1,italiano,7,vasco,3,XML,Django,Objective-c,XML,Java,Visual Basic,Objective-c,Linux
115,ARTURO JOAQUIN CERUELO,Avenida Rosa Guardia 52 Piso 2 ,05442,Avila,634982790,ajoaquin@aol.com,1996-09-02,man2.jpg,Instrumentista Academico,8,Asistente de Biblioteca,0,Contador,7,Doctor en Humanidades y Ciencias Sociales en Progr,Universidad de Valladolid,catalan,8,ingles,2,arabe,7,holandes,2,XML,iphone,Django,.Net,Django,Linux,Visual-Studio,C++
116,ION SEBASTIAN BARRUTIETA,Callejón de Angela Cisneros 12 Apt. 53 ,34553,Palencia,667517763,isebastian@mail.kz,1984-08-09,man1.jpg,Asistente de Hidrometeorologia,7,Psicologo,2,Asesor Artistico,10,Licenciado en Filologia Italiana,Universidad de Malaga,frances ,0,catalan,6,gallego,0,holandes,6,Sql-server,Linux,Objective-c,Ruby-on-rails,Sql-server,mysql,Java,javascript
117,HAZEL MARGARET BONIAS,Calle Juan José Tomás 12 Piso 7 ,43167,Tarragona,710852168,hmargaret@yahoo.com,1985-03-15,girl1.jpg,Asistente de Almacen (Codigo Transitorio),6,Asistente Ejecutivo de Estudios para Graduados,4,Supervisor del Programa Asistencia Medica Estudian,5,Master Universitario en Psicoanalisis y Teoria de ,Universidad Catolica de Valencia San Vicente Marti,gallego,0,italiano,10,holandes,7,frances ,3,jquery,Ajax,asp.net,mysql,Sql-server,Linux,jquery,database
118,BIN HEREZA,Urbanización de Rosario Lucas 65 Apt. 37 ,42426,Soria,624985228,bherez@yahoo.com,1994-04-03,girl1.jpg,Asesor Artistico,1,Jefe de Tesoreria,9,Facilitador de Desarrollo en Asuntos Literarios,2,Master Universitario en Direccion de Empresas Digi,Universidad a Distancia de Madrid,frances ,5,valenciano,3,holandes,7,vasco,4,Java,sql,javascript,Flash,Django,python,jquery,javascript
119,VANESSA ESTEFANIA AKHAZZAN,Via de Antonia Blanca 15 Piso 2 ,13653,Ciudad Real,679109307,vestefania@gmail.com,1970-10-25,girl2.jpg,Ingeniero de Proyectos,10,Asistente de Nomina,3,Odontologo,9,Master Universitario en Ciencia Cognitiva y Lengua,Universidad Carlos III de Madrid,valenciano,6,catalan,4,vasco,1,español,2,Windows,css,Java,Windows,XML,database,Objective-c,html
120,ANTONIO BAUTISTA JAMMEH,Cuesta de Lidia Gomila 36 Puerta 5 ,52204,Melilla,693203679,abautista@aol.com,1992-08-09,man2.jpg,Tecnico Agropecuario,7,Instrumentista Folklorico,0,Revisor de Contraloria,2,Master Universitario en Relaciones Laborales,Universidad Internacional de La Rioja,frances ,0,arabe,6,español,8,arabe,7,asp.net,Visual Basic,Objective-c,Django,XML,C++,python,C++
121,SAIF EDDINE HAMADI,Pasadizo de Rocio Porras 33 Puerta 3 ,20721,Gipuzkoa,738772891,seddine@gmail.com,1994-03-07,man1.jpg,Jefe de Protocolo,4,Asistente de Anatomia y Patologia,6,Coordinador de Pasantias y Actividades Complementa,2,Master Universitario en Creatividad para la Comuni,Universidad San Pablo-CEU,portugues,5,italiano,1,español,10,frances ,8,html,Linux,mysql,Ruby-on-rails,Ruby-on-rails,python,XML,Iphone-sdk
122,MARCELO RAUL CUCHILLO,Alameda de Carla Cobo 62,51508,Ceuta,758515528,mraul@yahoo.com,1984-04-04,man1.jpg,Actor,2,Traductor,9,Telefonista,5,Master Universitario en Agentes de Igualdad de Opo,Universidad de Extremadura,holandes,8,holandes,10,catalan,0,italiano,5,iphone,C,Django,sql,XML,Java,html,Linux
123,MARINA LOURDES AMESTOY,Plaza Yolanda Canals 246 Puerta 2 ,44862,Teruel,651323774,mlourdes@yahoo.com,1975-05-12,girl2.jpg,Coordinador del Programa de Asistencia Medica Estu,9,Analista Central de Presupuesto,4,Analista de Organizacion y Sistemas ,2,Programa Oficial de Doctorado en Filosofia. Cuesti,Universidad de Las Palmas de Gran Canaria,español,9,vasco,1,italiano,4,holandes,6,database,Ajax,Java,Ruby-on-rails,mysql,Sql-server,Linux,C++
124,IMRANE MIHAILESCU,Alameda Felix Palmer 81 Apt. 61 ,04339,Almeria,646313288,imihailesc@mail.com,1975-09-17,man1.jpg,Asistente de Seguro de Transporte Automotor,9,Gerente de Promocion y Administracion de Espacios ,8,Archivista,2,Master Universitario en Envejecimiento,Universidad Jaume I de Castellon,arabe,9,vasco,8,español,7,aleman,2,Objective-c,Sql-server,Linux,Visual-Studio,python,.Net,.Net,sql
125,ELSA MARIA POZA,Avenida de Luisa Castell 42 Apt. 17 ,31959,Navarra,712127331,emaria@mail.com,1987-11-04,girl1.jpg,Supervisor de Carpinteria (Codigo Transitorio),2,Jefe de Nomina,2,Director de Orfeon Universitario,4,Master Universitario en Geologia y Gestion Ambient,Universidad Ramon Llull,español,5,gallego,5,español,8,catalan,4,Iphone-sdk,Django,.Net,C++,asp.net,mysql,Windows,C++
126,PABLO DARIO TUTOR,Calle Cristian Manuel 6 Apt. 45 ,02132,Albacete,690187352,pdario@yahoo.com,1989-09-25,man2.jpg,Mecanico Dental,4,Facilitador de Desarrollo de Recursos Humanos,2,Planificador,2,Master Universitario en Estudios Avanzados en Educ,Universidad Antonio de Nebrija,vasco,8,ingles,4,frances ,4,valenciano,2,Ruby-on-rails,sql,javascript,Visual-Studio,Sql-server,javascript,php,html
127,JOHN STEWART BRYANT,Camino de Marcos Torrent 949,09568,Burgos,650512511,jstewart@gmail.com,1987-06-24,man2.jpg,Secretaria (o) Ejecutiva (o) Bilingüe,2,Analista de Higiene y Seguridad Industrial,0,Oficial de Correo,3,Master Universitario en Orientacion Educativa Fami,Universidad de Valladolid,arabe,1,italiano,9,frances ,0,frances ,9,css,Ruby-on-rails,Flash,Windows,Django,XML,css,iphone
128,DIALLO PAMPLONA,Paseo Enrique Piña 39 Puerta 0 ,37838,Salamanca,639356266,dpamplon@gmail.com,1972-03-08,man1.jpg,Evaluador Curricular,9,Kinesiologo,2,Diseñador Curricular,4,Master Universitario en migraciones: conocimiento ,Universidad de Jaen,vasco,3,portugues,5,español,3,arabe,9,Java,Android,mysql,javascript,css,php,Django,database
129,GIUSEPPA SHARMA,Glorieta de Elisa Lopez 66,27121,Lugo,748402735,gsharm@mail.kz,1977-11-20,girl2.jpg,Facilitador de Desarrollo en Artes Plasticas,9,Planificador de Informacion y Control Estudiantil,2,Farmaceutico,9,Programa Oficial de Doctorado en Ciencias de la Ed,Universidad Autonoma de Madrid,ingles,9,aleman,0,español,4,español,4,Linux,C,database,Flash,.Net,Java,Visual Basic,sql
130,VIRIDIANA PELLO,Pasaje de Amparo Terrón 414,17787,Girona,654254574,vpell@aol.com,1972-03-04,girl1.jpg,Periodista,0,Cartografo,0,Cajero,4,Master Universitario en Intervencion Logopedica Es,Universitat Oberta de Catalunya,aleman,1,arabe,0,portugues,10,italiano,2,iphone,Visual Basic,Android,database,iphone,jquery,sql,mysql
131,VALERIE JEAN PUIU,Avenida de Jorge Cuadrado 2 Apt. 28 ,25920,Lleida,732863177,vjean@yahoo.com,1986-01-12,girl1.jpg,Asistente de Histologia,1,Soplador de Vidrio Jefe,0,Abogado Especialista Sectorial,4,Master Universitario en Fisica Avanzada,Universitat de les Illes Balears,arabe,1,arabe,3,aleman,1,valenciano,10,javascript,css,Objective-c,python,sql,sql,Java,css
